ItemName,Value,Day
livingroom_tv_plug_consumption,0,1
kitchen_fridge_power,0,1
bathroom_shower_coldwater_instantaneous,0.026640434,1
office_desk_plug_consumption,0,1
global_coldwater_total,9591,1
bedroom_heater2_effective_setpoint,21,1
livingroom_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
bathroom_shower_hotwater_total,2055,1
global_waterheater_total_energy,186713,1
livingroom_couch_plug_consumption,0,1
global_coldwater_instantaneous,0.095240586,1
office_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,1,1
livingroom_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_waterheater_voltage,238.08,1
livingroom_table_plug_consumption,0,1
global_shutters_current,0,1
office_tv_plug_consumption,0,1
bathroom_shower_hotwater_instantaneous,0.08282758,1
office_tv_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
bathroom_shower_hotwater_total,2027,1
office_tv_status,OFF,1
bathroom_luminosity,253.92,1
bedroom_temperature,23.42,1
kitchen_fridge_current,0,1
global_coldwater_instantaneous,0.095592335,1
kitchen_hood_current,0,1
office_tv_plug_consumption,0,1
kitchen_cooktop_voltage,239.71,1
global_waterheater_total_energy,186728,1
bathroom_shower_hotwater_total,2028,1
office_tv_status,OFF,1
livingroom_table_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
office_heater_effective_setpoint,21,1
bedroom_heater1_command,23,1
office_heater_temperature,22.2,1
bathroom_shower_hotwater_total,2035,1
global_coldwater_total,9551,1
livingroom_couch_noise,0.274231,1
office_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
global_coldwater_instantaneous,0.10383783,1
office_tv_plug_consumption,0,1
global_shutters_voltage,239.61,1
bedroom_heater1_command,30,1
office_desk_plug_consumption,0,1
global_coldwater_instantaneous,0.10695634,1
livingroom_tv_plug_consumption,1,1
kitchen_dishwasher_partial_energy,19349,1
office_desk_plug_consumption,0,1
global_coldwater_instantaneous,0.10505224,1
livingroom_tv_plug_consumption,1,1
livingroom_tv_plug_consumption,0,1
kitchen_cooktop_total_energy,25553,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
kitchen_oven_current,0,1
livingroom_tv_status,OFF,1
office_desk_plug_consumption,0,1
bathroom_temperature,22.52,1
office_heater_temperature,22.2,1
livingroom_couch_plug_consumption,0,1
global_coldwater_instantaneous,0.10490393,1
global_coldwater_instantaneous,0.09573281,1
bathroom_shower_hotwater_total,2037,1
livingroom_heater1_effective_mode,1,1
livingroom_heater1_effective_setpoint,21,1
global_lighting_current,0.36,1
office_desk_plug_consumption,0,1
global_waterheater_power,122,1
kitchen_cooktop_partial_energy,25553,1
kitchen_washingmachine_power,0,1
livingroom_couch_plug_consumption,0,1
bathroom_shower_hotwater_instantaneous,0.07785536,1
livingroom_table_plug_consumption,0,1
office_tv_status,OFF,1
livingroom_table_plug_consumption,0,1
bedroom_CO2,588.8,1
livingroom_table_plug_consumption,0,1
kitchen_temperature,22.52,1
office_tv_status,OFF,1
office_tv_plug_consumption,0,1
kitchen_washingmachine_current,0,1
bathroom_shower_hotwater_instantaneous,0.08285669,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_table_noise,0.210283,1
walkway_noise,0.184754,1
kitchen_fridge_current,0,1
global_waterheater_partial_energy,186238,1
office_tv_plug_consumption,0,1
global_lighting_partial_energy,232093,1
bathroom_shower_coldwater_total,404,1
kitchen_oven_voltage,239.26,1
global_lighting_power,62,1
office_desk_plug_consumption,0,1
kitchen_dishwasher_current,0,1
livingroom_tv_plug_consumption,0,1
livingroom_heater2_effective_setpoint,21,1
livingroom_couch_plug_consumption,0,1
global_shutters_partial_energy,3795,1
livingroom_tv_plug_consumption,0,1
bathroom_shower_hotwater_total,2023,1
livingroom_tv_plug_consumption,0,1
kitchen_dishwasher_voltage,239.37,1
bathroom_shower_hotwater_instantaneous,0.082414076,1
livingroom_couch_noise,0.230406,1
bathroom_heater_temperature,21.7,1
global_lighting_power,62,1
office_desk_plug_consumption,0,1
global_coldwater_instantaneous,0.106727466,1
livingroom_table_plug_consumption,0,1
livingroom_heater2_effective_mode,1,1
livingroom_table_plug_consumption,0,1
livingroom_tv_plug_consumption,1,1
livingroom_table_plug_consumption,0,1
global_coldwater_total,9608,1
livingroom_couch_plug_consumption,0,1
office_tv_plug_consumption,0,1
kitchen_dishwasher_current,0,1
office_tv_plug_consumption,0,1
bathroom_shower_coldwater_instantaneous,0,1
livingroom_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
global_coldwater_instantaneous,0.10075053,1
bathroom_shower_hotwater_instantaneous,0.07662663,1
office_desk_plug_consumption,0,1
office_tv_plug_consumption,0,1
bedroom_heater2_effective_setpoint,21,1
kitchen_fridge_voltage,238.86,1
livingroom_tv_plug_consumption,0,1
bedroom_temperature,23.38,1
office_desk_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_couch_noise,0.288892,1
livingroom_table_plug_consumption,0,1
bathroom_shower_hotwater_instantaneous,0.082853764,1
livingroom_tv_status,OFF,1
office_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
global_coldwater_total,9601,1
global_coldwater_total,9592,1
bathroom_shower_hotwater_total,2021,1
kitchen_oven_current,0,1
kitchen_humidity,33,1
office_tv_plug_consumption,0,1
bedroom_heater1_command,37,1
livingroom_tv_plug_consumption,0,1
global_coldwater_total,9558,1
global_waterheater_power,124,1
bathroom_temperature,22.68,1
global_coldwater_instantaneous,0.10347092,1
kitchen_washingmachine_voltage,238.5,1
bathroom_shower_hotwater_instantaneous,0,1
kitchen_fridge_power,0,1
bathroom_shower_hotwater_total,2066,1
livingroom_tv_status,OFF,1
livingroom_tv_plug_consumption,1,1
livingroom_table_noise,2.37236,1
livingroom_table_noise,0.520645,1
office_tv_plug_consumption,0,1
global_coldwater_total,9606,1
global_coldwater_total,9599,1
global_coldwater_instantaneous,0.097144485,1
kitchen_oven_total_energy,14225,1
office_desk_plug_consumption,0,1
global_shutters_partial_energy,3795,1
global_heaters_temperature,21.9,1
office_desk_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_table_noise,0.362103,1
livingroom_couch_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
bathroom_shower_hotwater_instantaneous,0.08085214,1
office_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
global_shutters_voltage,238.67,1
global_coldwater_instantaneous,0.100740924,1
livingroom_heater2_temperature,21.9,1
livingroom_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_heater2_effective_mode,1,1
global_waterheater_current,0,1
global_waterheater_partial_energy,186238,1
bathroom_luminosity,226.88,1
global_shutters_total_energy,3795,1
kitchen_oven_power,0,1
kitchen_dishwasher_total_energy,19349,1
office_desk_plug_consumption,0,1
office_desk_plug_consumption,0,1
bathroom_CO2,308.96,1
livingroom_tv_plug_consumption,1,1
office_tv_status,OFF,1
global_coldwater_total,9561,1
livingroom_table_noise,0.360732,1
livingroom_couch_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
bathroom_heater_effective_setpoint,21,1
livingroom_heater1_temperature,21.7,1
bathroom_presence,OFF,1
global_coldwater_total,9568,1
global_waterheater_current,0,1
livingroom_temperature,22.16,1
office_desk_plug_consumption,0,1
office_tv_plug_consumption,0,1
kitchen_hood_current,0,1
livingroom_couch_plug_consumption,0,1
bathroom_door,CLOSED,1
office_tv_status,OFF,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
kitchen_hood_total_energy,669,1
bathroom_shower_hotwater_instantaneous,0.08288394,1
bedroom_CO2,588.8,1
livingroom_couch_plug_consumption,0,1
livingroom_table_noise,0.339321,1
livingroom_couch_plug_consumption,0,1
global_coldwater_instantaneous,0.104925424,1
livingroom_tv_plug_consumption,1,1
global_coldwater_instantaneous,0.1037031,1
office_desk_plug_consumption,0,1
bedroom_temperature,23.3,1
livingroom_table_plug_consumption,0,1
bedroom_heater2_temperature,22.4,1
livingroom_tv_plug_consumption,0,1
entrance_heater_temperature,22.1,1
livingroom_couch_plug_consumption,0,1
kitchen_oven_total_energy,14225,1
livingroom_table_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
bathroom_shower_coldwater_total,402,1
livingroom_couch_plug_consumption,0,1
kitchen_cooktop_total_energy,25553,1
bathroom_shower_hotwater_total,2026,1
office_tv_status,OFF,1
entrance_heater_effective_mode,1,1
office_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
livingroom_table_noise,0.574152,1
bathroom_heater_temperature,21.7,1
livingroom_couch_plug_consumption,0,1
global_coldwater_total,9589,1
livingroom_couch_plug_consumption,0,1
kitchen_cooktop_total_energy,25553,1
office_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
global_heaters_temperature,21.9,1
bathroom_shower_hotwater_total,2031,1
global_coldwater_instantaneous,0.1051274,1
livingroom_tv_plug_consumption,1,1
global_coldwater_total,9584,1
livingroom_luminosity,75,1
office_tv_plug_consumption,0,1
kitchen_fridge_voltage,239.26,1
office_tv_status,OFF,1
bathroom_shower_coldwater_instantaneous,0,1
bedroom_heater1_temperature,23.3,1
livingroom_table_noise,1.14103,1
kitchen_hood_partial_energy,669,1
livingroom_couch_plug_consumption,0,1
kitchen_washingmachine_voltage,239.6,1
office_tv_status,OFF,1
walkway_noise,1.51278,1
livingroom_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
bathroom_shower_hotwater_total,2067,1
livingroom_couch_plug_consumption,0,1
global_waterheater_current,0.74,1
global_lighting_partial_energy,232083,1
livingroom_heater2_command,0,1
livingroom_table_plug_consumption,0,1
bathroom_shower_hotwater_total,2024,1
global_coldwater_total,9575,1
bedroom_heater1_effective_mode,1,1
global_coldwater_total,9587,1
bathroom_shower_hotwater_instantaneous,0.08227233,1
global_coldwater_total,9607,1
livingroom_humidity,35,1
office_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
bathroom_humidity,37,1
global_coldwater_instantaneous,0.09364613,1
livingroom_table_noise,0.743138,1
livingroom_heater1_effective_mode,1,1
bathroom_switch_bottom_left,OFF,1
global_waterheater_partial_energy,186211,1
livingroom_table_noise,0.259704,1
livingroom_couch_plug_consumption,0,1
global_lighting_voltage,239.9,1
office_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,1,1
livingroom_table_plug_consumption,0,1
kitchen_dishwasher_voltage,239.42,1
bathroom_shower_hotwater_total,2046,1
bathroom_shower_coldwater_instantaneous,0.00786214,1
livingroom_tv_plug_consumption,1,1
office_tv_plug_consumption,0,1
global_coldwater_total,9557,1
livingroom_table_plug_consumption,0,1
bathroom_shower_hotwater_total,2038,1
bathroom_switch_bottom_left,ON,1
office_heater_effective_mode,1,1
bathroom_shower_hotwater_instantaneous,0.08978223,1
bedroom_heater2_effective_mode,1,1
kitchen_cooktop_current,0,1
office_tv_plug_consumption,0,1
bathroom_heater_command,0,1
livingroom_table_plug_consumption,0,1
bathroom_shower_coldwater_total,399,1
office_desk_plug_consumption,0,1
livingroom_couch_noise,0.231196,1
bathroom_shower_hotwater_instantaneous,0.07120336,1
office_desk_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
bathroom_shower_door,CLOSED,1
kitchen_cooktop_power,0,1
global_lighting_total_energy,234480,1
bedroom_heater1_command,35,1
office_tv_status,OFF,1
livingroom_tv_plug_consumption,0,1
bedroom_heater2_effective_mode,1,1
livingroom_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
office_tv_status,OFF,1
livingroom_table_noise,0.221153,1
bathroom_luminosity,230.88,1
livingroom_couch_noise,0.692646,1
office_desk_plug_consumption,0,1
livingroom_heater2_temperature,21.9,1
global_coldwater_instantaneous,0.09580362,1
livingroom_luminosity,86,1
bedroom_heater1_effective_mode,1,1
livingroom_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
kitchen_hood_current,0,1
office_desk_plug_consumption,0,1
office_desk_plug_consumption,0,1
bathroom_light1,100,1
kitchen_CO2,240,1
office_desk_plug_consumption,0,1
livingroom_tv_plug_consumption,1,1
livingroom_heater2_effective_setpoint,21,1
office_desk_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
bathroom_shower_hotwater_total,2058,1
livingroom_tv_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
kitchen_washingmachine_current,0,1
livingroom_table_noise,0.143464,1
livingroom_table_noise,0.363457,1
livingroom_couch_plug_consumption,0,1
kitchen_hood_partial_energy,669,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
office_desk_plug_consumption,0,1
global_coldwater_instantaneous,0.09517475,1
office_desk_plug_consumption,0,1
global_shutters_current,0,1
office_desk_plug_consumption,0,1
livingroom_heater2_temperature,21.9,1
livingroom_table_noise,1.46017,1
bathroom_shower_coldwater_total,397,1
livingroom_table_plug_consumption,0,1
bathroom_luminosity,92.96,1
livingroom_table_noise,0.975963,1
bathroom_shower_hotwater_instantaneous,0.08303916,1
global_coldwater_instantaneous,0.09795089,1
entrance_heater_temperature,22.1,1
global_coldwater_total,9569,1
bathroom_switch_bottom_left,OFF,1
bedroom_heater1_effective_setpoint,21,1
bathroom_shower_hotwater_instantaneous,0.08102047,1
office_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
global_coldwater_total,9571,1
livingroom_couch_noise,0.615557,1
kitchen_washingmachine_partial_energy,3942,1
livingroom_couch_plug_consumption,0,1
global_waterheater_power,139,1
office_desk_plug_consumption,0,1
global_coldwater_total,9582,1
kitchen_fridge_partial_energy,123465,1
bathroom_shower_hotwater_instantaneous,0.07116022,1
global_coldwater_total,9549,1
livingroom_heater1_temperature,21.7,1
livingroom_heater2_effective_mode,1,1
kitchen_dishwasher_partial_energy,19349,1
livingroom_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_couch_noise,0.960658,1
livingroom_tv_plug_consumption,1,1
livingroom_table_noise,1.38829,1
kitchen_humidity,33,1
office_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
global_coldwater_total,9580,1
livingroom_heater2_temperature,21.7,1
bathroom_shower_hotwater_instantaneous,0.08776422,1
office_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,1,1
bedroom_heater1_command,24,1
livingroom_couch_noise,0.674281,1
office_tv_plug_consumption,0,1
bathroom_shower_coldwater_instantaneous,0.01448045,1
livingroom_table_noise,0.855895,1
global_waterheater_partial_energy,186220,1
kitchen_hood_voltage,238.13,1
office_desk_plug_consumption,0,1
office_heater_effective_mode,1,1
kitchen_fridge_current,0.39,1
bathroom_shower_hotwater_instantaneous,0.08286633,1
livingroom_table_plug_consumption,0,1
livingroom_table_noise,0.428014,1
kitchen_oven_power,0,1
livingroom_heater1_temperature,21.9,1
livingroom_heater2_effective_mode,1,1
livingroom_couch_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
global_coldwater_instantaneous,0.096197374,1
bathroom_shower_hotwater_instantaneous,0.07725751,1
livingroom_table_noise,0.180467,1
bathroom_luminosity,241.92,1
office_desk_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
office_desk_plug_consumption,0,1
bathroom_humidity,36,1
bathroom_heater_effective_mode,1,1
office_tv_plug_consumption,0,1
entrance_heater_effective_mode,1,1
bathroom_shower_hotwater_total,2050,1
livingroom_tv_plug_consumption,1,1
kitchen_fridge_total_energy,123568,1
livingroom_couch_plug_consumption,0,1
bathroom_shower_hotwater_total,2017,1
office_tv_plug_consumption,0,1
livingroom_tv_status,OFF,1
global_coldwater_instantaneous,0.09606849,1
livingroom_tv_plug_consumption,0,1
office_desk_plug_consumption,0,1
bathroom_shower_door,OPEN,1
global_lighting_power,63,1
livingroom_tv_plug_consumption,1,1
livingroom_couch_plug_consumption,0,1
global_waterheater_voltage,238.55,1
livingroom_couch_noise,0.143264,1
bathroom_CO2,297.92,1
livingroom_couch_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_coldwater_total,9576,1
bathroom_luminosity,104.96,1
livingroom_heater2_command,0,1
kitchen_oven_partial_energy,14211,1
livingroom_table_noise,0.499276,1
global_coldwater_total,9577,1
livingroom_table_plug_consumption,0,1
livingroom_tv_plug_consumption,1,1
bathroom_shower_hotwater_total,2057,1
office_heater_effective_setpoint,21,1
global_coldwater_instantaneous,0.10155487,1
bathroom_shower_coldwater_instantaneous,0,1
office_tv_plug_consumption,0,1
bathroom_humidity,36,1
livingroom_tv_status,OFF,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,0,1
bedroom_heater1_command,22,1
livingroom_couch_plug_consumption,0,1
livingroom_humidity,35,1
bathroom_shower_hotwater_total,2041,1
livingroom_tv_plug_consumption,0,1
global_coldwater_instantaneous,0.1045338,1
bedroom_heater1_temperature,23.3,1
global_shutters_power,0,1
office_tv_plug_consumption,0,1
global_waterheater_power,143,1
livingroom_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
bathroom_shower_hotwater_total,2039,1
bedroom_heater1_command,37,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
