ItemName,Value,IsReal
global_active_power,1.06721699,True
bathroom_humidity,29,True
global_frequency,50.0329971,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
kitchen_cooktop_voltage,239.03,True
bathroom_shower_door,CLOSED,True
office_noise,0.426987,True
kitchen_humidity,28,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
office_noise,0.164755,True
bathroom_shower_coldwater_instantaneous,0,True
office_noise,0.347117,True
bedroom_humidity,24,True
global_active_energy,2919.929,True
global_frequency,50.0270157,True
global_voltage,239.259827,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.050789,True
office_desk_plug_consumption,0,True
global_gas_total,188674,True
global_current,4.75608921,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
kitchen_oven_voltage,239.23,True
global_active_power,1.08011889,True
livingroom_table_plug_consumption,0,True
global_waterheater_current,0,True
global_lighting_power,63,True
office_noise,0.709956,True
bedroom_heater1_temperature,19.5,True
kitchen_hood_power,0,True
office_noise,0.223265,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
bathroom_temperature,20.36,True
office_noise,0.548136,True
office_noise,0.252286,True
livingroom_luminosity,22,True
global_active_energy,2919.929,True
global_frequency,50.0333023,True
global_voltage,239.287476,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.05309701,True
office_desk_plug_consumption,0,True
global_gas_total,188674,True
global_current,4.73505497,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
global_active_power,1.07287788,True
livingroom_table_plug_consumption,0,True
kitchen_hood_current,0,True
bathroom_shower_door,OPEN,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
kitchen_cooktop_power,0,True
office_tv_status,OFF,True
livingroom_tv_status,OFF,True
office_noise,0.618844,True
kitchen_washingmachine_total_energy,3942,True
kitchen_washingmachine_partial_energy,3942,True
kitchen_washingmachine_current,0,True
kitchen_dishwasher_current,0,True
office_noise,0.16803,True
global_active_energy,2919.929,True
global_frequency,50.0354996,True
global_voltage,239.281235,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.06129599,True
office_desk_plug_consumption,0,True
global_gas_total,188674,True
global_current,4.36672258,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
global_active_power,0.980828106,True
livingroom_table_plug_consumption,0,True
kitchen_cooktop_total_energy,21113,True
kitchen_cooktop_partial_energy,21113,True
global_shutters_voltage,238.95,True
office_noise,0.0740406,True
livingroom_table_noise,0.373798,True
kitchen_cooktop_current,0,True
livingroom_table_noise,0.922496,True
bathroom_humidity,31,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
bathroom_shower_door,CLOSED,True
livingroom_couch_noise,0.328648,True
livingroom_table_noise,1.99961,True
livingroom_table_noise,0.309775,True
global_waterheater_total_energy,179078,True
global_waterheater_partial_energy,178587,True
global_waterheater_power,125,True
bathroom_humidity,50,True
global_active_energy,2919.929,True
global_frequency,50.0141373,True
global_voltage,239.018967,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.03693199,True
office_desk_plug_consumption,0,True
global_gas_total,188674,True
global_current,4.73842144,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
global_active_power,1.09074497,True
livingroom_table_plug_consumption,0,True
global_coldwater_total,8238,True
global_coldwater_instantaneous,0.14152382,True
bathroom_shower_hotwater_instantaneous,0.11310543,True
bathroom_shower_hotwater_total,1311,True
livingroom_heater2_temperature,19.7,True
livingroom_heater1_temperature,19.5,True
global_waterheater_power,142,True
bathroom_humidity,62,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
bedroom_CO2,494.72,True
global_coldwater_total,8239,True
global_coldwater_instantaneous,0.14236991,True
bathroom_shower_hotwater_instantaneous,0.11536078,True
bathroom_shower_hotwater_total,1312,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
global_active_energy,2919.929,True
global_frequency,50.0167198,True
global_voltage,238.993027,True
global_power_factor,1.03350496,True
global_gas_total,188675,True
global_current,5.00723219,True
global_active_power,1.15659797,True
livingroom_table_noise,0.652555,True
livingroom_table_noise,2.94871,True
livingroom_table_noise,0.597914,True
global_coldwater_instantaneous,0.14003299,True
global_coldwater_total,8241,True
livingroom_couch_noise,0.76468,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
bathroom_shower_coldwater_total,296,True
bathroom_shower_coldwater_instantaneous,0.007861144,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
bathroom_shower_hotwater_total,1314,True
livingroom_table_plug_consumption,0,True
bathroom_shower_hotwater_instantaneous,0.11818808,True
office_tv_status,OFF,True
livingroom_table_noise,2.6237,True
livingroom_tv_status,OFF,True
livingroom_table_noise,0.755793,True
office_noise,0.169702,True
livingroom_couch_noise,0.343798,True
kitchen_dishwasher_partial_energy,19349,True
kitchen_dishwasher_total_energy,19349,True
office_noise,0.074063,True
livingroom_table_noise,0.243022,True
kitchen_oven_current,0,True
livingroom_couch_noise,0.733114,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
global_coldwater_instantaneous,0.13872871,True
kitchen_oven_total_energy,11701,True
livingroom_couch_noise,0.337946,True
global_active_energy,2919.929,True
global_coldwater_total,8243,True
global_frequency,50.0037804,True
global_voltage,239.196213,True
kitchen_oven_partial_energy,11688,True
global_power_factor,1.032933,True
global_gas_total,188677,True
global_current,5.03885651,True
global_active_power,1.16558182,True
kitchen_washingmachine_voltage,238.84,True
bathroom_shower_hotwater_total,1315,True
bathroom_shower_hotwater_instantaneous,0.121345885,True
kitchen_fridge_voltage,239.16,True
livingroom_humidity,29,True
bathroom_humidity,57,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
global_coldwater_instantaneous,0.13721082,True
global_coldwater_total,8244,True
kitchen_hood_voltage,238.16,True
global_waterheater_voltage,238.34,True
bathroom_shower_hotwater_total,1317,True
bathroom_shower_hotwater_instantaneous,0.13447475,True
global_lighting_current,0.36,True
global_shutters_total_energy,3597,True
global_shutters_partial_energy,3597,True
global_lighting_voltage,239.11,True
bathroom_humidity,55,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_table_noise,0.83723,True
global_active_energy,2919.929,True
global_frequency,50.0136261,True
global_voltage,239.013672,True
livingroom_table_noise,0.378879,True
global_power_factor,1.03182006,True
global_gas_total,188678,True
global_current,5.14046431,True
global_active_power,1.19020104,True
global_coldwater_total,8246,True
livingroom_table_noise,0.915047,True
bedroom_temperature,21.54,True
global_waterheater_power,122,True
global_coldwater_instantaneous,0.13896051,True
kitchen_temperature,20.36,True
bathroom_shower_hotwater_total,1318,True
bathroom_shower_hotwater_instantaneous,0.1302566,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_table_noise,0.298143,True
bedroom_heater2_temperature,20.4,True
global_coldwater_total,8248,True
global_waterheater_power,142,True
global_coldwater_instantaneous,0.13972071,True
bathroom_shower_hotwater_instantaneous,0.13045053,True
bathroom_shower_hotwater_total,1320,True
bathroom_humidity,53,True
global_active_energy,2919.929,True
global_frequency,50.0211906,True
global_voltage,239.021545,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.15892899,True
office_desk_plug_consumption,0,True
global_gas_total,188679,True
global_current,4.02879667,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
global_active_power,0.809925616,True
livingroom_table_plug_consumption,0,True
bedroom_heater2_effective_setpoint,19,True
bedroom_heater2_command,0,True
bedroom_heater2_effective_mode,1,True
bedroom_heater2_temperature,20.4,True
bedroom_heater1_temperature,19.5,True
bedroom_heater1_effective_setpoint,19,True
bedroom_heater1_effective_mode,1,True
bedroom_heater1_command,0,True
global_shutters_power,0,True
global_coldwater_total,8249,True
kitchen_washingmachine_power,0,True
bathroom_humidity,46,True
kitchen_dishwasher_power,0,True
global_coldwater_instantaneous,0.13894401,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
bathroom_shower_hotwater_instantaneous,0.12997553,True
bathroom_shower_hotwater_total,1321,True
office_tv_status,OFF,True
livingroom_tv_status,OFF,True
livingroom_heater2_effective_setpoint,19,True
livingroom_heater2_command,0,True
livingroom_heater2_temperature,19.7,True
livingroom_heater2_effective_mode,1,True
global_lighting_partial_energy,221085,True
global_active_energy,2919.929,True
global_frequency,50.0246277,True
global_voltage,239.523804,True
global_power_factor,1.23342705,True
global_gas_total,188680,True
global_current,1.81003284,True
global_active_power,0.332344502,True
kitchen_fridge_total_energy,119184,True
kitchen_fridge_partial_energy,119082,True
bathroom_humidity,40,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
global_coldwater_total,8251,True
global_coldwater_instantaneous,0.1404032,True
bathroom_shower_hotwater_total,1323,True
bathroom_shower_hotwater_instantaneous,0.13046144,True
entrance_heater_effective_mode,1,True
entrance_heater_effective_setpoint,19,True
entrance_heater_command,0,True
entrance_heater_temperature,19.7,True
kitchen_dishwasher_voltage,239.57,True
bathroom_humidity,35,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
bathroom_presence,OFF,True
global_coldwater_total,8253,True
global_coldwater_instantaneous,0.13610122,True
bathroom_presence,ON,True
bathroom_shower_hotwater_total,1325,True
global_lighting_total_energy,223477,True
bathroom_shower_hotwater_instantaneous,0.13576064,True
global_lighting_partial_energy,221085,True
bathroom_humidity,33,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
global_active_energy,2919.929,True
global_frequency,50.0121613,True
global_voltage,239.577301,True
global_power_factor,1.23400497,True
global_gas_total,188682,True
global_current,1.81253242,True
global_active_power,0.332169801,True
bathroom_heater_command,0,True
bathroom_heater_effective_setpoint,19,True
bathroom_heater_temperature,19.7,True
bathroom_heater_effective_mode,1,True
global_shutters_current,0,True
global_coldwater_instantaneous,0.13550238,True
global_coldwater_total,8254,True
global_waterheater_partial_energy,178592,True
bathroom_shower_hotwater_total,1326,True
bathroom_shower_hotwater_instantaneous,0.13477674,True
global_waterheater_power,123,True
bathroom_CO2,388.8,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
global_coldwater_instantaneous,0.13614476,True
global_coldwater_total,8256,True
bathroom_shower_hotwater_total,1328,True
livingroom_heater1_temperature,19.5,True
bathroom_humidity,31,True
livingroom_heater1_command,0,True
livingroom_heater1_effective_mode,1,True
livingroom_couch_plug_consumption,0,True
bathroom_shower_hotwater_instantaneous,0.13534288,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_heater1_effective_setpoint,19,True
livingroom_table_plug_consumption,0,True
global_waterheater_power,143,True
global_active_energy,2919.929,True
global_frequency,50.0031242,True
global_voltage,239.32959,True
global_power_factor,1.22568202,True
global_gas_total,188682,True
global_current,1.51191401,True
global_active_power,0.280183852,True
bedroom_heater1_temperature,19.3,True
global_heaters_temperature,19.6,True
global_coldwater_instantaneous,0.13503,True
global_coldwater_total,8258,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,0,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
kitchen_oven_power,0,True
office_tv_status,OFF,True
